time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.3200000000000007,0.0082204328917,0.202259627036,2.47176296654,0.0684037248502,0.0146219393882,0.0,-0.0455532572909,0.524164249327,2.59274198916,0.03399193049,0.0462060230214,0.0,444.89584746913977,448.5800616719464,447.85316405823414,447.62428401844494
1.3800000000000008,0.00516148825184,0.235182069809,2.63111915281,0.0703971890991,0.0176823823227,0.0,-0.056717832841,0.573437773177,2.71880848414,0.0316437173688,0.0591999854709,0.0,451.8907719405423,452.93856347510075,452.00143687474264,451.8125710124655
1.4400000000000008,0.00131476094213,0.271292619285,2.80071954828,0.0725976243697,0.021207183068,0.0,-0.0719185568157,0.630448292617,2.93397005902,0.0452007025876,0.0578246952014,0.0,479.69161406311974,479.58929960968817,478.96295764525337,479.99338529391116
1.5000000000000009,-0.0035020191435,0.31078866986,2.98199055877,0.07486428471,0.0247927748728,0.0,-0.0890299912683,0.686334632362,3.10789293267,0.0156675005682,0.0633721379364,0.0,468.1499064089833,468.5836647808788,469.905563635078,467.6111045994851
1.560000000000001,-0.00942645337156,0.353673849292,3.17359290351,0.0762529954276,0.0284344781235,0.0,-0.108858749803,0.743260475247,3.27833993216,0.0349884229282,0.0547195465165,0.0,468.9801131745872,468.3099527413113,467.698356183582,469.2007942273181
1.620000000000001,-0.016573851956,0.399882063883,3.37376380917,0.0778765899809,0.0319908494884,0.0,-0.129736377703,0.797180914476,3.39364317356,0.00230234543324,0.067098861493,0.0,452.7313156733086,453.7286464176374,453.8126926236884,451.18147948470335
1.680000000000001,-0.0250377768808,0.449316561743,3.58041900814,0.0780607100771,0.036014859647,0.0,-0.15279612489,0.850616273472,3.49452817459,0.00455897752706,0.0670027404892,0.0,449.37916073232645,449.3746765179033,448.88012573785284,449.0631609137176
1.740000000000001,-0.0348948818345,0.501803050573,3.7911224103,0.0788020465692,0.0397818393781,0.0,-0.176131507029,0.898962395367,3.52878006748,0.0246012930938,0.0526253831791,0.0,428.5711927961041,427.35033461236054,428.4440314298317,430.1446816141237
1.8000000000000012,-0.0462403557504,0.557246948173,4.00438323332,0.081215364444,0.0429637045565,0.0,-0.202345004292,0.949336991664,3.57970699417,0.0606365202318,0.0538300921725,0.0,434.30095377216867,434.40390518639714,432.85524014745545,435.8781383273395
1.8600000000000012,-0.0593236109489,0.615958019013,4.22305891837,0.0847443318829,0.046159636118,0.0,-0.234087042503,1.00803316311,3.70899380081,0.0549030273658,0.0521122367458,0.0,459.3006236014421,459.1661189759857,459.82006456734763,459.36789947915696
